userID;restaurantID;rating
{1301056: 'User224'};{1301056: 'Restaurant31'};{1301056: -9.42}
{1120611: 'User46792'};{1120611: 'Restaurant75'};{1120611: -0.0194}
{1464252: 'User46389'};{1464252: 'Restaurant11'};{1464252: -2.04}
{837060: 'User14777'};{837060: 'Restaurant7'};{837060: -9.32}
{1164787: 'User7415'};{1164787: 'Restaurant48'};{1164787: 1.0}
{1583600: 'User11'};{1583600: 'Restaurant68'};{1583600: -0.73}
{817267: 'User43011'};{817267: 'Restaurant97'};{817267: 2.6867}
{696698: 'User58762'};{696698: 'Restaurant66'};{696698: -9.505}
{273897: 'User16919'};{273897: 'Restaurant85'};{273897: -7.2272}
{1323833: 'User67213'};{1323833: 'Restaurant98'};{1323833: -8.25}
{1298609: 'User7071'};{1298609: 'Restaurant2'};{1298609: -9.755}
{1417160: 'User19865'};{1417160: 'Restaurant80'};{1417160: 6.63}
{1280588: 'User30683'};{1280588: 'Restaurant11'};{1280588: 0.4367}
{1237171: 'User6542'};{1237171: 'Restaurant31'};{1237171: -8.98}
{1415218: 'User29826'};{1415218: 'Restaurant21'};{1415218: 6.75}
{1736888: 'User31486'};{1736888: 'Restaurant12'};{1736888: 0.0}
{1768318: 'User4269'};{1768318: 'Restaurant16'};{1768318: -6.8}
{1892964: 'User26670'};{1892964: 'Restaurant23'};{1892964: -5.34}
{1198772: 'User21714'};{1198772: 'Restaurant26'};{1198772: -8.93}
{};{};{}
{166924: 'User26696'};{166924: 'Restaurant69'};{166924: -9.4183}
{316892: 'User12795'};{316892: 'Restaurant56'};{316892: -9.51}
{1315738: 'User17198'};{1315738: 'Restaurant47'};{1315738: 3.88}
{977862: 'User35125'};{977862: 'Restaurant77'};{977862: -3.03}
{1586013: 'User53991'};{1586013: 'Restaurant53'};{1586013: 5.15}
{277114: 'User51368'};{277114: 'Restaurant8'};{277114: -9.08}
{1099226: 'User45334'};{1099226: 'Restaurant81'};{1099226: -8.88}
{1085906: 'User65316'};{1085906: 'Restaurant16'};{1085906: -9.85}
{1027937: 'User24857'};{1027937: 'Restaurant70'};{1027937: -9.95}
{1272627: 'User55430'};{1272627: 'Restaurant53'};{1272627: -9.71}
{1253237: 'User56633'};{1253237: 'Restaurant66'};{1253237: 0.15}
{982246: 'User14716'};{982246: 'Restaurant13'};{982246: -9.66}
{158391: 'User20973'};{158391: 'Restaurant58'};{158391: -2.18}
{1179455: 'User13231'};{1179455: 'Restaurant21'};{1179455: -9.13}
{587472: 'User40812'};{587472: 'Restaurant39'};{587472: -0.6767}
{522885: 'User19809'};{522885: 'Restaurant30'};{522885: 4.76}
{955430: 'User13849'};{955430: 'Restaurant10'};{955430: -9.47}
{511378: 'User19778'};{511378: 'Restaurant3'};{511378: -9.17}
{857319: 'User21488'};{857319: 'Restaurant55'};{857319: -9.76}
{146618: 'User17020'};{146618: 'Restaurant80'};{146618: -1.0067}
{1149168: 'User10813'};{1149168: 'Restaurant37'};{1149168: -9.8936}
{375625: 'User11809'};{375625: 'Restaurant12'};{375625: -0.145}
{784284: 'User65146'};{784284: 'Restaurant31'};{784284: -8.93}
{421739: 'User19593'};{421739: 'Restaurant46'};{421739: -9.76}
{80552: 'User3014'};{80552: 'Restaurant68'};{80552: 1.31}
{28900: 'User15482'};{28900: 'Restaurant45'};{28900: 0.7267}
{789440: 'User31188'};{789440: 'Restaurant7'};{789440: -9.85}
{1468673: 'User7334'};{1468673: 'Restaurant31'};{1468673: 1.04}
{50649: 'User36749'};{50649: 'Restaurant8'};{50649: -3.45}
{1191672: 'User22407'};{1191672: 'Restaurant19'};{1191672: 3.83}
{299522: 'User63769'};{299522: 'Restaurant44'};{299522: -9.9}
{290004: 'User38806'};{290004: 'Restaurant65'};{290004: 7.86}
{1221636: 'User48368'};{1221636: 'Restaurant57'};{1221636: -1.77}
{752151: 'User32923'};{752151: 'Restaurant24'};{752151: -9.225}
{1116105: 'User9141'};{1116105: 'Restaurant31'};{1116105: -0.83}
{1650710: 'User58739'};{1650710: 'Restaurant58'};{1650710: -2.38}
{1497166: 'User32834'};{1497166: 'Restaurant41'};{1497166: 6.6}
{662222: 'User18051'};{662222: 'Restaurant64'};{662222: -8.64}
{159358: 'User16345'};{159358: 'Restaurant89'};{159358: -9.95}
{1614736: 'User9835'};{1614736: 'Restaurant26'};{1614736: 2.035}
{1737336: 'User44846'};{1737336: 'Restaurant63'};{1737336: -2.438}
{1633606: 'User3529'};{1633606: 'Restaurant23'};{1633606: -2.33}
{245354: 'User5580'};{245354: 'Restaurant12'};{245354: -9.85}
{1385461: 'User38891'};{1385461: 'Restaurant38'};{1385461: -5.19}
{1540665: 'User40245'};{1540665: 'Restaurant7'};{1540665: -0.73}
{227073: 'User71021'};{227073: 'Restaurant51'};{227073: -9.66}
{133757: 'User33165'};{133757: 'Restaurant75'};{133757: -2.67}
{1436066: 'User45869'};{1436066: 'Restaurant1'};{1436066: -1.2135}
{1802299: 'User39675'};{1802299: 'Restaurant38'};{1802299: -0.2775}
{467062: 'User7922'};{467062: 'Restaurant50'};{467062: 8.98}
{130598: 'User1607'};{130598: 'Restaurant28'};{130598: -3.2}
{1050704: 'User43830'};{1050704: 'Restaurant2'};{1050704: -8.64}
{1458245: 'User7664'};{1458245: 'Restaurant82'};{1458245: 8.74}
{1626425: 'User18999'};{1626425: 'Restaurant56'};{1626425: -1.625}
{1458416: 'User20907'};{1458416: 'Restaurant56'};{1458416: 7.57}
{513150: 'User38382'};{513150: 'Restaurant19'};{513150: 0.39}
{928960: 'User57445'};{928960: 'Restaurant20'};{928960: 1.204}
{1462313: 'User57804'};{1462313: 'Restaurant13'};{1462313: 0.39}
{1157502: 'User69665'};{1157502: 'Restaurant19'};{1157502: -5.24}
{518419: 'User71074'};{518419: 'Restaurant8'};{518419: 2.43}
{173197: 'User13088'};{173197: 'Restaurant53'};{173197: 8.74}
{354603: 'User51717'};{354603: 'Restaurant48'};{354603: 0.39}
{1031794: 'User8813'};{1031794: 'Restaurant58'};{1031794: -9.76}
{86678: 'User7952'};{86678: 'Restaurant68'};{86678: -2.57}
{1022729: 'User5157'};{1022729: 'Restaurant94'};{1022729: 1.26}
{40982: 'User5639'};{40982: 'Restaurant35'};{40982: 4.9375}
{1179668: 'User35571'};{1179668: 'Restaurant31'};{1179668: -9.9}
{887397: 'User5788'};{887397: 'Restaurant20'};{887397: 0.0}
{1760804: 'User9952'};{1760804: 'Restaurant65'};{1760804: 2.72}
{688499: 'User21439'};{688499: 'Restaurant55'};{688499: -9.9}
{680895: 'User36670'};{680895: 'Restaurant31'};{680895: -0.44}
{102799: 'User12033'};{102799: 'Restaurant34'};{102799: 4.6475}
{304973: 'User21474'};{304973: 'Restaurant100'};{304973: -0.83}
{231284: 'User29187'};{231284: 'Restaurant13'};{231284: -4.85}
{433530: 'User44986'};{433530: 'Restaurant45'};{433530: -5.05}
{1038465: 'User38949'};{1038465: 'Restaurant13'};{1038465: -9.47}
{48128: 'User35921'};{48128: 'Restaurant53'};{48128: -9.17}
{1914043: 'User12100'};{1914043: 'Restaurant45'};{1914043: 3.4825}
{61228: 'User48378'};{61228: 'Restaurant21'};{61228: -9.78}
{524818: 'User68609'};{524818: 'Restaurant32'};{524818: 4.81}
{470737: 'User16622'};{470737: 'Restaurant36'};{470737: 4.2}
{1065670: 'User70245'};{1065670: 'Restaurant16'};{1065670: -9.51}
{1183252: 'User29172'};{1183252: 'Restaurant80'};{1183252: -6.41}
{1162598: 'User65906'};{1162598: 'Restaurant29'};{1162598: -9.76}
{820555: 'User33177'};{820555: 'Restaurant26'};{820555: -4.95}
{811425: 'User42672'};{811425: 'Restaurant58'};{811425: -0.29}
{739060: 'User69521'};{739060: 'Restaurant53'};{739060: -9.22}
{880660: 'User9782'};{880660: 'Restaurant5'};{880660: -8.59}
{1756245: 'User22134'};{1756245: 'Restaurant65'};{1756245: 1.75}
{1469962: 'User35'};{1469962: 'Restaurant29'};{1469962: 2.82}
{651736: 'User12779'};{651736: 'Restaurant99'};{651736: -3.69}
{1173436: 'User37685'};{1173436: 'Restaurant20'};{1173436: -8.69}
{1699710: 'User11272'};{1699710: 'Restaurant68'};{1699710: 2.09}
{820473: 'User14504'};{820473: 'Restaurant57'};{820473: -4.08}
{1115427: 'User21617'};{1115427: 'Restaurant55'};{1115427: -9.51}
{1792059: 'User19544'};{1792059: 'Restaurant13'};{1792059: -1.7}
{356738: 'User18952'};{356738: 'Restaurant27'};{356738: 0.9733}
{990297: 'User705'};{990297: 'Restaurant37'};{990297: -9.37}
{488089: 'User1653'};{488089: 'Restaurant48'};{488089: 5.13}
{1192914: 'User2401'};{1192914: 'Restaurant40'};{1192914: 3.11}
{1149799: 'User10637'};{1149799: 'Restaurant97'};{1149799: -9.7752}
{640384: 'User31733'};{640384: 'Restaurant10'};{640384: -9.47}
{491013: 'User52089'};{491013: 'Restaurant18'};{491013: -9.71}
{281962: 'User8903'};{281962: 'Restaurant28'};{281962: -9.76}
{169921: 'User2441'};{169921: 'Restaurant93'};{169921: 1.02}
{1190621: 'User18292'};{1190621: 'Restaurant44'};{1190621: -6.65}
{1882030: 'User2448'};{1882030: 'Restaurant50'};{1882030: 2.96}
{450044: 'User34450'};{450044: 'Restaurant67'};{450044: -9.7784}
{289786: 'User73104'};{289786: 'Restaurant32'};{289786: -0.58}
{918508: 'User46522'};{918508: 'Restaurant47'};{918508: 1.36}
{791270: 'User43493'};{791270: 'Restaurant22'};{791270: -9.635}
{538817: 'User7105'};{538817: 'Restaurant36'};{538817: 5.87}
{1263312: 'User34825'};{1263312: 'Restaurant55'};{1263312: 4.4167}
{1055869: 'User8782'};{1055869: 'Restaurant38'};{1055869: -9.61}
{1376011: 'User41643'};{1376011: 'Restaurant50'};{1376011: 2.43}
{43534: 'User29479'};{43534: 'Restaurant38'};{43534: -9.225}
{1757902: 'User62495'};{1757902: 'Restaurant95'};{1757902: 1.374}
{818932: 'User46487'};{818932: 'Restaurant66'};{818932: -9.505}
{909134: 'User59586'};{909134: 'Restaurant16'};{909134: -7.77}
{1125485: 'User42558'};{1125485: 'Restaurant77'};{1125485: 5.19}
{371771: 'User28266'};{371771: 'Restaurant45'};{371771: 1.8933}
{452414: 'User25177'};{452414: 'Restaurant60'};{452414: -8.74}
{954834: 'User51725'};{954834: 'Restaurant15'};{954834: -8.59}
{695514: 'User10508'};{695514: 'Restaurant43'};{695514: -9.22}
{1387623: 'User40145'};{1387623: 'Restaurant27'};{1387623: 0.44}
{129625: 'User13474'};{129625: 'Restaurant7'};{129625: -7.33}
{21935: 'User38168'};{21935: 'Restaurant20'};{21935: 1.204}
{1337448: 'User31580'};{1337448: 'Restaurant67'};{1337448: 5.05}
{504519: 'User46618'};{504519: 'Restaurant26'};{504519: 2.23}
{655285: 'User46756'};{655285: 'Restaurant35'};{655285: 0.47}
{1173175: 'User63878'};{1173175: 'Restaurant35'};{1173175: 3.74}
{156442: 'User14996'};{156442: 'Restaurant50'};{156442: 6.84}
{1185011: 'User46710'};{1185011: 'Restaurant42'};{1185011: -9.47}
{1015057: 'User14940'};{1015057: 'Restaurant19'};{1015057: -3.01}
{393844: 'User32623'};{393844: 'Restaurant29'};{393844: -0.1}
{1760028: 'User21174'};{1760028: 'Restaurant44'};{1760028: -2.43}
{152646: 'User36508'};{152646: 'Restaurant10'};{152646: 0.7625}
{1175737: 'User27358'};{1175737: 'Restaurant98'};{1175737: 5.0}
{459561: 'User41569'};{459561: 'Restaurant7'};{459561: -9.81}
{1316767: 'User67189'};{1316767: 'Restaurant21'};{1316767: 5.87}
{1452382: 'User14151'};{1452382: 'Restaurant99'};{1452382: -0.6467}
{1117169: 'User71192'};{1117169: 'Restaurant68'};{1117169: -1.8}
{1204817: 'User9645'};{1204817: 'Restaurant56'};{1204817: 5.92}
{1752045: 'User34695'};{1752045: 'Restaurant75'};{1752045: -7.04}
{891382: 'User2649'};{891382: 'Restaurant84'};{891382: 5.68}
{495285: 'User28261'};{495285: 'Restaurant31'};{495285: -8.93}
{928276: 'User25396'};{928276: 'Restaurant14'};{928276: -9.565}
{252469: 'User51343'};{252469: 'Restaurant18'};{252469: -9.32}
{1663327: 'User63989'};{1663327: 'Restaurant16'};{1663327: -2.91}
{1753242: 'User67201'};{1753242: 'Restaurant50'};{1753242: 5.05}
{1004206: 'User5123'};{1004206: 'Restaurant29'};{1004206: -6.99}
{50269: 'User24925'};{50269: 'Restaurant19'};{50269: -8.64}
{1263350: 'User43272'};{1263350: 'Restaurant36'};{1263350: -9.22}
{207884: 'User49386'};{207884: 'Restaurant13'};{207884: -8.45}
{364317: 'User33227'};{364317: 'Restaurant19'};{364317: -9.81}
{1162467: 'User23929'};{1162467: 'Restaurant19'};{1162467: -9.85}
{444681: 'User29002'};{444681: 'Restaurant6'};{444681: 1.02}
{87498: 'User67179'};{87498: 'Restaurant74'};{87498: -3.2833}
{1116798: 'User44166'};{1116798: 'Restaurant38'};{1116798: -9.1275}
{991257: 'User35857'};{991257: 'Restaurant16'};{991257: -9.95}
{473976: 'User22565'};{473976: 'Restaurant11'};{473976: -9.2867}
{337908: 'User16045'};{337908: 'Restaurant53'};{337908: -0.39}
{1065771: 'User60904'};{1065771: 'Restaurant68'};{1065771: -9.71}
{1260152: 'User4682'};{1260152: 'Restaurant44'};{1260152: -2.33}
{1146011: 'User30179'};{1146011: 'Restaurant12'};{1146011: 1.1797}
{672452: 'User30322'};{672452: 'Restaurant46'};{672452: 4.22}
{1296753: 'User15928'};{1296753: 'Restaurant49'};{1296753: 3.83}
{390356: 'User61270'};{390356: 'Restaurant65'};{390356: -2.77}
{1270760: 'User40085'};{1270760: 'Restaurant38'};{1270760: -9.456}
{208230: 'User30503'};{208230: 'Restaurant63'};{208230: -9.42}
{1825529: 'User30998'};{1825529: 'Restaurant21'};{1825529: -8.54}
{1649824: 'User67408'};{1649824: 'Restaurant13'};{1649824: -4.47}
{1308814: 'User2193'};{1308814: 'Restaurant26'};{1308814: -7.91}
{1024941: 'User10561'};{1024941: 'Restaurant91'};{1024941: -6.99}
{30550: 'User19095'};{30550: 'Restaurant100'};{30550: 1.41}
{1881528: 'User8613'};{1881528: 'Restaurant35'};{1881528: -0.24}
{725784: 'User14389'};{725784: 'Restaurant36'};{725784: 3.64}
{756932: 'User42487'};{756932: 'Restaurant28'};{756932: -9.88}
{1441197: 'User57354'};{1441197: 'Restaurant27'};{1441197: -0.83}
{348679: 'User36097'};{348679: 'Restaurant15'};{348679: -5.0}
{653525: 'User43588'};{653525: 'Restaurant22'};{653525: -3.93}
{1321400: 'User643'};{1321400: 'Restaurant7'};{1321400: 1.55}
{186339: 'User63907'};{186339: 'Restaurant60'};{186339: -9.51}
{472883: 'User69064'};{472883: 'Restaurant19'};{472883: -9.76}
{1259053: 'User39281'};{1259053: 'Restaurant52'};{1259053: -9.27}
{257527: 'User24596'};{257527: 'Restaurant81'};{257527: 8.69}
{352586: 'User21054'};{352586: 'Restaurant53'};{352586: -9.61}
{531843: 'User5870'};{531843: 'Restaurant18'};{531843: 2.86}
{472381: 'User5655'};{472381: 'Restaurant57'};{472381: -6.41}
{269245: 'User16051'};{269245: 'Restaurant8'};{269245: -1.21}
{1035065: 'User5865'};{1035065: 'Restaurant27'};{1035065: -9.03}
{1013718: 'User3714'};{1013718: 'Restaurant65'};{1013718: 5.49}
{334177: 'User24849'};{334177: 'Restaurant36'};{334177: 3.5}
{834015: 'User29106'};{834015: 'Restaurant9'};{834015: -8.9009}
{1787684: 'User52596'};{1787684: 'Restaurant21'};{1787684: 4.27}
{172218: 'User17041'};{172218: 'Restaurant41'};{172218: -2.93}
{632272: 'User29731'};{632272: 'Restaurant35'};{632272: -9.47}
{212327: 'User12656'};{212327: 'Restaurant41'};{212327: -3.98}
{1285419: 'User12873'};{1285419: 'Restaurant92'};{1285419: -9.95}
{1483588: 'User38268'};{1483588: 'Restaurant29'};{1483588: 7.96}
{1467513: 'User48393'};{1467513: 'Restaurant65'};{1467513: 3.69}
{673220: 'User26317'};{673220: 'Restaurant38'};{673220: -0.87}
{1788668: 'User36465'};{1788668: 'Restaurant88'};{1788668: 2.0282}
{237810: 'User41181'};{237810: 'Restaurant52'};{237810: 6.84}
{1279344: 'User64321'};{1279344: 'Restaurant62'};{1279344: 2.77}
{632817: 'User3775'};{632817: 'Restaurant63'};{632817: -9.56}
{664448: 'User43743'};{664448: 'Restaurant9'};{664448: 7.14}
{174555: 'User69490'};{174555: 'Restaurant27'};{174555: 1.46}
{1339326: 'User2322'};{1339326: 'Restaurant34'};{1339326: 1.26}
{572036: 'User37625'};{572036: 'Restaurant99'};{572036: -9.76}
{1324727: 'User34580'};{1324727: 'Restaurant47'};{1324727: -9.85}
{185880: 'User45955'};{185880: 'Restaurant35'};{185880: -9.66}
{645923: 'User37080'};{645923: 'Restaurant93'};{645923: 2.625}
{1345429: 'User7467'};{1345429: 'Restaurant51'};{1345429: -0.195}
{1121122: 'User3720'};{1121122: 'Restaurant94'};{1121122: 1.605}
{59173: 'User70335'};{59173: 'Restaurant58'};{59173: -9.5133}
{92122: 'User71927'};{92122: 'Restaurant18'};{92122: 5.1}
{242854: 'User44580'};{242854: 'Restaurant25'};{242854: 3.11}
{823125: 'User40990'};{823125: 'Restaurant22'};{823125: -0.1}
{1469198: 'User13924'};{1469198: 'Restaurant72'};{1469198: 5.15}
{1133924: 'User13199'};{1133924: 'Restaurant59'};{1133924: -0.39}
{1089932: 'User24232'};{1089932: 'Restaurant10'};{1089932: -9.85}
{594418: 'User30370'};{594418: 'Restaurant19'};{594418: 0.49}
{1608453: 'User34914'};{1608453: 'Restaurant63'};{1608453: -2.45}
{407585: 'User28076'};{407585: 'Restaurant5'};{407585: -8.64}
{55530: 'User23200'};{55530: 'Restaurant27'};{55530: 8.88}
{1801739: 'User40815'};{1801739: 'Restaurant29'};{1801739: -4.42}
{1884967: 'User6509'};{1884967: 'Restaurant49'};{1884967: 1.94}
{1059986: 'User45608'};{1059986: 'Restaurant2'};{1059986: -3.895}
{207229: 'User41855'};{207229: 'Restaurant50'};{207229: -9.094}
{399851: 'User25237'};{399851: 'Restaurant31'};{399851: -9.85}
{1134067: 'User28024'};{1134067: 'Restaurant67'};{1134067: 8.06}
{1419169: 'User39817'};{1419169: 'Restaurant7'};{1419169: -8.64}
{683585: 'User7873'};{683585: 'Restaurant5'};{683585: 1.46}
{1733552: 'User11991'};{1733552: 'Restaurant39'};{1733552: -0.63}
{912142: 'User17933'};{912142: 'Restaurant42'};{912142: 1.4867}
{351344: 'User22851'};{351344: 'Restaurant31'};{351344: 2.96}
{207226: 'User37384'};{207226: 'Restaurant93'};{207226: -9.56}
{107251: 'User1643'};{107251: 'Restaurant22'};{107251: -9.9}
{335194: 'User26794'};{335194: 'Restaurant36'};{335194: -1.7}
{1666655: 'User41307'};{1666655: 'Restaurant48'};{1666655: -0.15}
{1718350: 'User61594'};{1718350: 'Restaurant93'};{1718350: -2.5452}
{1164690: 'User6965'};{1164690: 'Restaurant99'};{1164690: -8.9618}
{1426441: 'User35424'};{1426441: 'Restaurant47'};{1426441: 4.51}
{1634887: 'User15302'};{1634887: 'Restaurant79'};{1634887: 1.31}
{1273697: 'User21994'};{1273697: 'Restaurant86'};{1273697: -9.81}
{524471: 'User32766'};{524471: 'Restaurant36'};{524471: 3.11}
{1625648: 'User40559'};{1625648: 'Restaurant69'};{1625648: 5.39}
{450651: 'User69442'};{450651: 'Restaurant20'};{450651: -9.13}
{1894653: 'User639'};{1894653: 'Restaurant55'};{1894653: -2.6698}
{101250: 'User14144'};{101250: 'Restaurant13'};{101250: -9.51}
{478200: 'User17756'};{478200: 'Restaurant59'};{478200: -3.64}
{69179: 'User14509'};{69179: 'Restaurant3'};{69179: 9.17}
{833650: 'User18834'};{833650: 'Restaurant97'};{833650: -9.32}
{1583100: 'User26550'};{1583100: 'Restaurant4'};{1583100: -6.8}
{1024889: 'User4598'};{1024889: 'Restaurant54'};{1024889: -9.9}
{95560: 'User4055'};{95560: 'Restaurant2'};{95560: -8.144}
{187397: 'User9327'};{187397: 'Restaurant21'};{187397: -1.1333}
{139595: 'User40921'};{139595: 'Restaurant36'};{139595: 3.4}
{1891436: 'User18161'};{1891436: 'Restaurant20'};{1891436: -1.805}
{1067186: 'User7384'};{1067186: 'Restaurant12'};{1067186: 4.37}
{75822: 'User1738'};{75822: 'Restaurant43'};{75822: 0.78}
{1648955: 'User569'};{1648955: 'Restaurant34'};{1648955: -2.23}
{1416484: 'User72448'};{1416484: 'Restaurant66'};{1416484: 0.176}
{1870539: 'User16146'};{1870539: 'Restaurant38'};{1870539: 2.075}
{212840: 'User63687'};{212840: 'Restaurant48'};{212840: -9.37}
{6473: 'User10065'};{6473: 'Restaurant42'};{6473: -9.85}
{1237936: 'User58202'};{1237936: 'Restaurant13'};{1237936: -5.73}
{244687: 'User25295'};{244687: 'Restaurant35'};{244687: -9.6933}
{1304829: 'User37236'};{1304829: 'Restaurant23'};{1304829: -6.17}
{1360224: 'User7908'};{1360224: 'Restaurant91'};{1360224: 4.08}
{606788: 'User3520'};{606788: 'Restaurant33'};{606788: -9.4333}
{1232835: 'User45355'};{1232835: 'Restaurant22'};{1232835: -9.635}
{304185: 'User6696'};{304185: 'Restaurant35'};{304185: 2.23}
{1755290: 'User13719'};{1755290: 'Restaurant12'};{1755290: 8.06}
{1260666: 'User26596'};{1260666: 'Restaurant46'};{1260666: 3.74}
{20233: 'User26466'};{20233: 'Restaurant29'};{20233: 6.0475}
{1826676: 'User5013'};{1826676: 'Restaurant66'};{1826676: 3.88}
{1371494: 'User22903'};{1371494: 'Restaurant47'};{1371494: -0.34}
{1243908: 'User44350'};{1243908: 'Restaurant34'};{1243908: 0.34}
{968961: 'User2100'};{968961: 'Restaurant51'};{968961: 1.7133}
{648518: 'User39189'};{648518: 'Restaurant54'};{648518: -6.99}
{1117500: 'User44256'};{1117500: 'Restaurant24'};{1117500: -9.9}
{421532: 'User4209'};{421532: 'Restaurant51'};{421532: 0.29}
{396397: 'User30787'};{396397: 'Restaurant91'};{396397: -9.42}
{550057: 'User44513'};{550057: 'Restaurant86'};{550057: -2.795}
{797336: 'User22032'};{797336: 'Restaurant8'};{797336: -6.75}
{1318642: 'User54631'};{1318642: 'Restaurant18'};{1318642: -6.89}
{1157608: 'User18507'};{1157608: 'Restaurant15'};{1157608: -9.32}
{560354: 'User42594'};{560354: 'Restaurant14'};{560354: -9.565}
{1892145: 'User58929'};{1892145: 'Restaurant8'};{1892145: 6.94}
{747784: 'User39889'};{747784: 'Restaurant4'};{747784: -6.12}
{1002527: 'User4200'};{1002527: 'Restaurant44'};{1002527: -9.56}
{200662: 'User18534'};{200662: 'Restaurant17'};{200662: -4.08}
{533544: 'User29545'};{533544: 'Restaurant72'};{533544: -0.5967}
{1193439: 'User23050'};{1193439: 'Restaurant100'};{1193439: -9.27}
{1555287: 'User33831'};{1555287: 'Restaurant70'};{1555287: -8.16}
{1796839: 'User7650'};{1796839: 'Restaurant35'};{1796839: 3.9633}
{1145093: 'User1029'};{1145093: 'Restaurant34'};{1145093: -0.9367}
{1002682: 'User60669'};{1002682: 'Restaurant89'};{1002682: -7.28}
{193329: 'User32995'};{193329: 'Restaurant2'};{193329: -6.55}
{1620609: 'User31949'};{1620609: 'Restaurant20'};{1620609: 5.29}
{1127163: 'User17882'};{1127163: 'Restaurant37'};{1127163: -7.255}
